problem_id,title,A,B,C,D,E,answer,count
1143,年满十八岁的中国工人、农民、军人、知识分子和其他社会阶层的先进分子，满足条件的，可以申请加入中国共产党,对,错,"","","",A,8
1145,党员有权对党的决议和政策如有不同意见，在坚决执行的前提下，可以声明保留，并且可以把自己的意见向党的上级组织直至中央提出,对,错,"","","",A,7
1146,中国革命必须分两步走，其发展趋势必然是社会主义,对,错,"","","",A,6
1147,建国初期的中国社会性质是社会主义,对,错,"","","",B,8
1152,职务高的党员，可以不编入党的一个支部、小组或特定组织。,对,错,"","","",B,5
1153,党员有退党的自由。,对,错,"","","",A,6
1157,在社会主义初级阶段，党员标准应适当降低。,对,错,"","",,B,5
1158,如被讨论转正的预备党员是已延长预备期的而仍不具备党员条件的，应当取消他的预备党员资格，不能再次延长预备期。,对,错,"","","",A,2
1160,申请入党不需要任何条件。,对,错,"","",,B,9
1161,履行入党手续，既麻烦，又没必要。,对,错,"","",,B,8
1165,入党积极分子必须经过一年以上的培养、教育，才能列为发展对象。,对,错,"","","",A,7
1168,党的宗旨是全心全意为人民服务。,对,错,"","","",A,3
1169,党章规定了党员的八项义务和九项权利。,对,错,"","",,B,5
1170,在党组织讨论决定对党员的党纪处分或作出鉴定时，本人有权参加和进行申辩，其他党员可以为他作证和辩护。,对,错,"","","",A,5
1171,对党的决议和政策如有不同意见，在不予以执行的情况下，还可以声明保留，并且可以把自己的意见向党的上级组织直至中央提出。,对,错,"","",,B,4
1172,申请入党要有三名正式党员作介绍人。,对,错,"","",,B,6
1173,在特殊情况下，党的各级委员会可以直接接收党员。,对,错,"","","",B,10
1174,党的各级代表大会代表实行常任制。,对,错,"","","",B,10
1175,党的基层组织是党在社会基层组织中的战斗堡垒，是党的全部工作和战斗力的基础。,对,错,"","",,A,7
1176,党按照德才兼备的原则选拔干部。,对,错,"","","",A,4
1177,党的各级领导干部，他们的职务是终身的，但可以变动或解除。,对,错,"","","",B,3
1178,党的纪律处分有六种：警告、严重警告、撤销党内职务、留党察看、劝退、开除党籍。,对,错,"","","",B,11
1179,党员在留党察看期间没有表决权、选举权和被选举权。,对,错,"","","",A,7
1180,中国共产党的三大作风是理论联系实际，密切联系群众，批评与自我批评。,对,错,"","",,A,7
1181,修改党的章程是党的全国代表大会的职权。,对,错,"","","",A,4
1182,坚持在党的规律面前人人平等，不允许任何党员享有特权。,对,错,"","","",A,5
1183,党的总支部委员会、支部委员会每届任期三年。,对,错,"","","",B,5
1184,在中央和地方国家机关、人民团体、经济组织、文化组织和其他非党组织的领导机关中，都应成立党组。,对,错,"","",,B,7
1185,党组必须服从批准它成立的党组织领导。,对,错,"","","",A,5
1186,党禁止任何形式的个人崇拜。,对,错,"","","",A,4
1187,党在任何时候都要坚持权为民所用、情为民所系、利为民所谋。,对,错,"","","",A,3
1188,我党主张唯物主义，不提倡宗教信仰自由。,对,错,"","",,B,8
1189,党必须适应形势的发展和情况的变化，完善领导体制，改进领导方式，增强执政能力。,对,错,"","",,A,5
1190,民族精神的核心是爱国主义。,对,错,"","","",A,6
1191,发展对象短期集中培训的时间，一般不少于三天或不少于24小时。,对,错,"","","",A,5
1192,入党积极分子可以直接成为预备党员。,对,错,"","","",B,5
1193,党员发展对象必须要经过政治审查这一关。,对,错,"","","",A,14
1195,成为了中国共产党员就不再是普通的劳动人民。,对,错,"","","",B,6
1196,共产党员享有组织上赋予的特权。,对,错,"","","",B,5
1197,中国共产党的最高纲领是实现中国梦。,对,错,"","","",B,6
1198,共产党员诬告陷害他人的，给予警告或者严重警告处分;情节较重的，给予撤销党内职务或者留党察看处分;情节严重的，给予开除党籍处分。,对,错,"","","",A,7
1199,共产党员在操办婚丧喜庆事宜中，借机敛财或者有其他侵犯国家、集体和人民利益行为的，从重或者加重处分，直至开除党籍。,对,错,"","","",A,9
1200,党员受到留党察看处分，其党内职务自然撤销。,对,错,"","","",A,5
1201,减轻、加重处分，是指在应当受到的处分幅度以内给予较轻或者较重的处分。,对,错,"","",,B,6
1202,串供或者伪造、销毁、隐匿证据的，可以依照规定从重或者加重处分。,对,错,"","","",A,3
1203,党员一人犯有两种以上(含两种)应当受到党纪处分的违纪行为，可按数种违纪行为中应当受到的最高处分给予处分。,对,错,"","","",B,8
1204,对因故意犯罪被依法判处《刑法》规定的主刑(含宣告缓刑)的党员，应当给予开除党籍处分。,对,错,"","",,A,7
1205,直接经济损失，是指与违纪行为有直接因果关系而造成财产损毁的实际价值。,对,错,"","","",A,7
1206,对于全体或者多数党员严重违犯党纪的党组织，应当予以改组。,对,错,"","","",B,6
1207,党的工作人员，是指党的各级机关中除工勤人员以外的工作人员和党的基层组织中专职从事党内事务的党员。,对,错,"","",,B,9
1208,党员领导干部有违反规定插手干预工程建设领域行为，未谋取私利，也未造成较大损，但给本地区、本单位造成严重不良影响的，根据影响程度依照《纪律处分条例》第一百三十九条规定，给予给予警告、严重警告或者撤销党内职务处分。,对,错,"","","",A,8
1209,党员受到警告或者严重警告处分，一年内不得在党内提升职务和向党外组织推荐担任高于原任职务的党外职务。,对,错,"","","",A,6
1210,案件的初核、立案调查过程中，涉嫌违纪的党员能够配合调查工作，如实坦白组织已掌握的其本人主要违纪事实的，可以从轻处分。,对,错,"","",,A,3
1211,因过失犯罪被判处三年以下(含三年)有期徒刑或者被判处管制、拘役的，一般应当开除党籍。对于个别可以不开除党籍的，应当对照处分党员批准权限的规定，报请再上一级党组织批准。,对,错,"","","",A,7
1212,《党章》规定，党员个人代表党组织发表重要主张，如果超出党组织已有决定的范围，只能提交上级党组织决定。,对,错,"","","",B,7
1213,《关于实行党风廉政建设责任制的规定》规定，党委(党组)无需将检查考核情况在适当范围内通报。　　,对,错,"","",,B,3
1214,新修改的选举法规定，全国人民代表大会代表名额，由全国人民代表大会常务委员会根据各省、自治区、直辖市的人口数，按照每一代表所代表的城乡人口数相同的原则进行分配。,对,错,"","","",A,6
1215,党章对党员权利和义务的规定，仅适用于普通党员。,对,错,"","","",B,8
1216,只要是有经济头脑、善于经营的“能人”或“富人”就可以入党。,对,错,"","","",B,8
1217,支部大会如果讨论两个以上申请人入党，则应逐个讨论，逐个表决。,对,错,"","",,A,4
1218,对于违纪行为所获得的经济利益，应当收缴或者责令退赔。,对,错,"","","",A,5
1219,入党誓词如下：我志愿加入中国共产党，拥护党的纲领，（），保守党的秘密，对党忠诚，积极工作，为共产主义奋斗终身，随时准备为党和人民牺牲一切，永不叛党。,遵守党的章程,履行党员义务,执行党的决定,严守党的纪律,"","A,B,C,D",7
1220,劝党员退党，简称“劝退”，是指党员（），经党的支部对其进行教育并在限期内仍无改正和转变的，党组织应当劝其退党。,缺乏革命意志,不履行党员义务,不符合党员条件,"","","A,B,C",6
1221,党的十八大报告强调，新形势下党面临的（）考验是长期的、复杂的、严峻的。,执政,市场经济,外部环境,改革开放,,"A,B,C,D",14
1222,党的十八大报告强调，新形势下（）更加尖锐地摆在全党面前。,精神懈怠,能力不足,脱离群众,消极腐败,"","A,B,C,D",4
1223,不断提高党的领导水平和执政水平、提高（）能力，是党巩固执政地位、实现执政使命必须解决好的重大课题。,依法执政,民主执政,拒腐防变,抵御风险,"","C,D",8
1224,共青团委员会书记一般由同级党的委员会（）担任。,书记,副书记,纪委书记,委员,"",D,7
1225,党的十八大报告强调，我们坚定不移高举中国特色社会主义伟大旗帜，既不走封闭僵化的老路、也不走（）的邪路。,资本主义,改旗易帜,改弦更张,"","",B,3
1226,属于中国共产党党员的基本条件的是（）。,中国工人阶级的有共产主义觉悟的先锋战士,必须全心全意为人民服务，不惜牺牲个人的一切，为实现共产主义奋斗终身,必须经过党的支部大会讨论通过,永远是劳动人民的普通一员,"","A,B,D",13
1227,关于预备党员转正的说法正确的有（）。,只要预备党员的预备期满一年就可以转为正式党员,预备党员在预备期间认真履行党员义务，具备党员条件的，应当按期转为正式党员,预备党员转正必须经过支部大会讨论通过和上级党组织批准,预备党员转正必须由本人提出转正申请,"","B,C,D",6
1228,《党章》明确，党的最高理想和最终目标是（）,实现共产主义,全面建成小康社会,实现中华民族伟大复兴的中国梦,消灭剥削，消除两极分化，最终达到共同富裕,"",A,13
